id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_00858,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7ec4ca6f4f07,私人闲聊/个人对话
uci_00859,Spoons it is then okay?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c9de750e7c7b,私人闲聊/个人对话
uci_00860,Did he just say somebody is named tampa,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9f6f08046453,私人闲聊/个人对话
uci_00861,In work now. Going have in few min.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2bf27ba05fbe,私人闲聊/个人对话
uci_00862,Your brother is a genius,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4ed1d093594e,私人闲聊/个人对话
uci_00863,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d287dee88c16,私人闲聊/个人对话
uci_00864,Did u find out what time the bus is at coz i need to sort some stuff out.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d23ec7bcb535,私人闲聊/个人对话
uci_00865,Dude ive been seeing a lotta corvettes lately,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0c08cc4a6d0e,私人闲聊/个人对话
uci_00866,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net ¡ê1.50pm approx 3mins,en,uci_sms_spam_collection_v1,spam,FRAUD,,41e2f0e38292,虚假中奖骗取拨打高费率电话
uci_00867,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3772332d3caf,私人闲聊/个人对话
uci_00868,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,en,uci_sms_spam_collection_v1,spam,FRAUD,,e5e2fcee515c,伪造积分余额骗取个人信息
uci_00869,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,en,uci_sms_spam_collection_v1,spam,FRAUD,,ee96fe411917,虚假市场调研骗取个人信息
uci_00870,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,en,uci_sms_spam_collection_v1,spam,AD,,abdc42b2152f,手机/设备租赁促销广告
uci_00871,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9ad1dd241ceb,私人闲聊/个人对话
uci_00872,Its going good...no problem..but still need little experience to understand american customer voice...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ddd3499eb14b,私人闲聊/个人对话
uci_00873,I'll text you when I drop x off,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,38cd598ba0df,私人闲聊/个人对话
uci_00874,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,656bd38c1658,私人闲聊/个人对话
uci_00875,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3195323c0c29,私人闲聊/个人对话
uci_00876,"Shop till u Drop, IS IT YOU, either 10K, 5K, ¡ê500 Cash or ¡ê100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",en,uci_sms_spam_collection_v1,spam,FRAUD,,f885b1f42e9c,虚假中奖骗取拨打高费率电话
uci_00877,Are you in castor? You need to see something,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,75ba210ccaed,私人闲聊/个人对话
uci_00878,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. ¡ê1.50 SP:Tyrone,en,uci_sms_spam_collection_v1,spam,AD,,2ae50a43ee0b,通过短信订阅付费服务
uci_00879,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,en,uci_sms_spam_collection_v1,spam,HARASS,qa_fix_v1,2cc64639dece,[fix:adult-or-secret-admirer FRAUD->HARASS] 虚假暗恋揭秘骗取拨打电话
uci_00880,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,en,uci_sms_spam_collection_v1,spam,HARASS,qa_fix_v1,2cc64639dece,[fix:adult-or-secret-admirer FRAUD->HARASS] 虚假暗恋揭秘骗取拨打电话
uci_00881,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,en,uci_sms_spam_collection_v1,spam,FRAUD,,aeb38af4a1ea,虚假内容下载链接骗取点击
uci_00882,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,091fb37bc746,私人闲聊/个人对话
uci_00883,I love to give massages. I use lots of baby oil... What is your fave position?,en,uci_sms_spam_collection_v1,ham,HARASS,,3b1670a78b2c,性暗示骚扰内容
uci_00884,Dude we should go sup again,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fc3080043090,私人闲聊/个人对话
uci_00885,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a9770e811c6b,私人闲聊/个人对话
uci_00886,Gibbs unsold.mike hussey,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f8ca99a8a1f0,私人闲聊/个人对话
uci_00887,I like to talk pa but am not able to. I dont know y.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,eee167d429a7,私人闲聊/个人对话
uci_00888,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c2af37b2855b,私人闲聊/个人对话
uci_00889,You unbelievable faglord,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0d386fbe3494,私人闲聊/个人对话
uci_00890,Wife.how she knew the time of murder exactly,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b2e75c4d3231,私人闲聊/个人对话
uci_00891,Why do you ask princess?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,87d3ba556b31,私人闲聊/个人对话
uci_00892,I am great princess! What are you thinking about me? :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bdcc38b7405c,私人闲聊/个人对话
uci_00893,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b90d3ee27045,私人闲聊/个人对话
uci_00894,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7ec9a0be9410,私人闲聊/个人对话
uci_00895,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e08a1d1208bd,私人闲聊/个人对话
uci_00896,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,312cc4790ca3,私人闲聊/个人对话
uci_00897,Hope you are having a good week. Just checking in,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,290c042168b1,私人闲聊/个人对话
uci_00898,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e9cc9d0f0cff,私人闲聊/个人对话
uci_00899,"Thursday night? Yeah, sure thing, we'll work it out then",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ab6c6e3dab73,私人闲聊/个人对话
uci_00900,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",en,uci_sms_spam_collection_v1,spam,AD,qa_fix_v1,3e6a98e908b9,[fix:commercial-promo-not-fraud FRAUD->AD] 声称免费铃声但实际收费450便士/周，属于隐藏费用的欺骗性服务
uci_00901,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e20759933c17,关于工作事务的个人对话
uci_00902,How is it possible to teach you. And where.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8363fb446bc1,无法归入四类的私人消息或闲聊内容
uci_00903,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7fc52e60ad47,表达爱意或思念的私人情话，属于个人对话
uci_00904,Lovely smell on this bus and it ain't tobacco...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1d187b771876,表达爱意或思念的私人情话，属于个人对话
uci_00905,"We're all getting worried over here, derek and taylor have already assumed the worst",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,89ff9d5da801,简短日常回复，属于个人对话片段
uci_00906,Hey what's up charles sorry about the late reply.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fde36732a331,无法归入四类的私人消息或闲聊内容
uci_00907,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",en,uci_sms_spam_collection_v1,spam,AD,,8aa3ed6ea6f8,推广音乐铃声和WAP游戏订阅服务的商业广告
uci_00908,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d4500666aaf8,无法归入四类的私人消息或闲聊内容
uci_00909,WHITE FUDGE OREOS ARE IN STORES,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,51e4db88a904,无法归入四类的私人消息或闲聊内容
uci_00910,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",en,uci_sms_spam_collection_v1,spam,HARASS,,52a519c70eea,推广低价同性恋聊天热线服务，成人骚扰类营销
uci_00911,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3bdfa74ed970,表达爱意或思念的私人情话，属于个人对话
uci_00912,I am sorry it hurt you.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6a8ade4f15e5,无法归入四类的私人消息或闲聊内容
uci_00913,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0d8fbdbef781,表达爱意或思念的私人情话，属于个人对话
uci_00914,Ok lor but not too early. Me still having project meeting now.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,040d467cf1a7,简短日常回复，属于个人对话片段
uci_00915,"Call me da, i am waiting for your call.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5b668c46938a,关于打电话的个人请求或安排
uci_00916,I could ask carlos if we could get more if anybody else can chip in,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c0348958141e,关于出行安排的个人对话
uci_00917,Was actually about to send you a reminder today. Have a wonderful weekend,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d5d42f894cec,无法归入四类的私人消息或闲聊内容
uci_00918,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ff4997ff964c,表达爱意或思念的私人情话，属于个人对话
uci_00919,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,88d9f2b12aed,无法归入四类的私人消息或闲聊内容
uci_00920,Dont talk to him ever ok its my word.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b2a042c00466,简短日常回复，属于个人对话片段
uci_00921,When u wana see it then,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cea0af9ecb76,无法归入四类的私人消息或闲聊内容
uci_00922,On ma way to school. Can you pls send me ashley's number,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d5cb61c82872,关于学校课程的个人对话
uci_00923,It shall be fine. I have avalarr now. Will hollalater,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,299c063e885f,无法归入四类的私人消息或闲聊内容
uci_00924,She went to attend another two rounds today..but still did't reach home..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6f757bd702f7,无法归入四类的私人消息或闲聊内容
uci_00925,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c75b47164ec3,无法归入四类的私人消息或闲聊内容
uci_00926,"K, wait chikku..il send aftr  &lt;#&gt; mins",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a2cb178ffd24,无法归入四类的私人消息或闲聊内容
uci_00927,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,835eec1a34f7,关于饮食的个人随意闲聊
uci_00928,K:)i will give my kvb acc details:),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a6d24874d70f,无法归入四类的私人消息或闲聊内容
uci_00929,Oh all have to come ah?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7a38184e95cd,关于出行安排的个人对话
uci_00930,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over ¡ê1million to give away ! ppt150x3+normal text rate box403 w1t1jy,en,uci_sms_spam_collection_v1,spam,FRAUD,,693e67f24313,假中奖骗局，声称赢取100万英镑要求回复短信，是典型中奖诈骗
uci_00931,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,39aafe686a39,简短日常回复，属于个人对话片段
uci_00932,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dbb9b98950d9,关于出行安排的个人对话
uci_00933,So do you have samus shoulders yet,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,af4d246b1de1,无法归入四类的私人消息或闲聊内容
uci_00934,What time you think you'll have it? Need to know when I should be near campus,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,03ba70921b41,无法归入四类的私人消息或闲聊内容
uci_00935,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or ¡ê1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",en,uci_sms_spam_collection_v1,spam,FRAUD,,f2e88258cffe,假中奖骗局，声称有免费假期或1000英镑现金奖励需电话领取，是典型诈骗
uci_00936,Then dun wear jeans lor...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8a988a0ebec0,简短日常回复，属于个人对话片段
uci_00937,"Since when, which side, any fever, any vomitin.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ac9d0659e613,关于健康不适的个人描述
uci_00938,K:)k.are you in college?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,aec445dd8bc0,关于学校课程的个人对话
uci_00939,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or ¡ê10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",en,uci_sms_spam_collection_v1,spam,FRAUD,,d5112ac077e3,假中奖骗局，声称赢取假期或1万英镑奖励，典型诈骗话术
uci_00940,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d08f6306cd9c,关于健康不适的个人描述
uci_00941,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,564dcf4ec040,无法归入四类的私人消息或闲聊内容
uci_00942,Theyre doing it to lots of places. Only hospitals and medical places are safe.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,36f77d709e1e,关于健康不适的个人描述
uci_00943,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),en,uci_sms_spam_collection_v1,spam,HARASS,,26c6916aa6e9,群发交友广告，诱导回复姓名年龄加入付费聊天社区，属于灰色骚扰
uci_00944,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,763642ed3652,简短日常回复，属于个人对话片段
uci_00945,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,96938df3c638,简短日常回复，属于个人对话片段
uci_00946,I cant wait to see you! How were the photos were useful? :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,344fc5039322,无法归入四类的私人消息或闲聊内容
uci_00947,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,en,uci_sms_spam_collection_v1,spam,FRAUD,,30216cebbdfb,虚假余额通知，声称有500英镑余额，诱导发送GO到付费号码，是充值诈骗
uci_00948,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,36ef78f9f4e7,简短日常回复，属于个人对话片段
uci_00949,Chk in ur belovd ms dict,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e567e0dce304,无法归入四类的私人消息或闲聊内容
uci_00950,Is that what time you want me to come?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,79928a8989dd,关于出行安排的个人对话
uci_00951,"Awesome, lemme know whenever you're around",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,65c199672efe,无法归入四类的私人消息或闲聊内容
uci_00952,Shb b ok lor... Thanx...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b8415db3d6f4,简短日常回复，属于个人对话片段
uci_00953,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,debf101428b8,表达爱意或思念的私人情话，属于个人对话
uci_00954,Also remember to get dobby's bowl from your car,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c5b19c8c5ff8,关于出行安排的个人对话
uci_00955,Filthy stories and GIRLS waiting for your,en,uci_sms_spam_collection_v1,spam,HARASS,,74f902c98153,色情故事推广，属于成人骚扰类广告
uci_00956,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4f896c5a2852,简短日常回复，属于个人对话片段
uci_00957,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e1fc159c7535,表达爱意或思念的私人情话，属于个人对话
uci_00958,Welp apparently he retired,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,45e877fd94f6,无法归入四类的私人消息或闲聊内容
uci_00959,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,748dd4a17cee,无法归入四类的私人消息或闲聊内容
uci_00960,Where @,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,46148cc3b4d2,无法归入四类的私人消息或闲聊内容
uci_00961,U sure u can't take any sick time?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,852267a1d8bb,关于健康不适的个人描述
uci_00962,URGENT! We are trying to contact U. Todays draw shows that you have won a ¡ê800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,en,uci_sms_spam_collection_v1,spam,FRAUD,,5e21faa9d2c0,假中奖骗局，声称赢得800英镑保证奖，12小时内必须领取，典型诈骗话术
uci_00963,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,edc89c62e308,关于娱乐活动的个人随意闲聊
uci_00964,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,737cf725e441,关于学校课程的个人对话
uci_00965,Are you this much buzy,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,98ea70b1a93e,无法归入四类的私人消息或闲聊内容
uci_00966,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1e1c8aa14acf,无法归入四类的私人消息或闲聊内容
uci_00967,I am not sure about night menu. . . I know only about noon menu,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,370d9f4a7481,无法归入四类的私人消息或闲聊内容
uci_00968,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0f9c5705c724,表达爱意或思念的私人情话，属于个人对话
uci_00969,Are you willing to go for aptitude class.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,01d97c6399ee,关于学校课程的个人对话
uci_00970,"It wont b until 2.15 as trying 2 sort house out, is that ok?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ed3fff41b24f,简短日常回复，属于个人对话片段
uci_00971,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,658d258b14fa,简短日常回复，属于个人对话片段
uci_00972,"Haha awesome, omw back now then",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cbe20909b3d6,简短日常回复，属于个人对话片段
uci_00973,Yup i thk so until e shop closes lor.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e0fa7bc30071,简短日常回复，属于个人对话片段
uci_00974,what is your account number?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b171acd18c9e,无法归入四类的私人消息或闲聊内容
uci_00975,Eh u send wrongly lar...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8c54c4b2febf,无法归入四类的私人消息或闲聊内容
uci_00976,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,281dd9c26f02,无法归入四类的私人消息或闲聊内容
uci_00977,Ok i shall talk to him,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,824ac97e2ae8,简短日常回复，属于个人对话片段
uci_00978,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6a1faabbd95d,简短日常回复，属于个人对话片段
uci_00979,Hey you can pay. With salary de. Only  &lt;#&gt; .,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,19e8907e33d8,无法归入四类的私人消息或闲聊内容
uci_00980,Another month. I need chocolate weed and alcohol.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fd4d5f28a3f7,无法归入四类的私人消息或闲聊内容
uci_00981,If he started searching he will get job in few days.he have great potential and talent.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3457f96ea83d,关于饮食的个人随意闲聊
uci_00982,Reckon need to be in town by eightish to walk from * carpark.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d7a5a3970c7f,关于出行安排的个人对话
uci_00983,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",en,uci_sms_spam_collection_v1,spam,AD,,cc5a1bb8128d,推广3G视频手机的商业广告，诱导拨打电话领取
uci_00984,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,955af326a667,简短日常回复，属于个人对话片段
uci_00985,Yo guess what I just dropped,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d6247bf49a1d,无法归入四类的私人消息或闲聊内容
uci_00986,Carlos says he'll be at mu in  &lt;#&gt;  minutes,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7f153fd978ea,关于出行安排的个人对话
uci_00987,I'm in office now . I will call you  &lt;#&gt;  min:),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,188227105aa5,关于工作事务的个人对话
uci_00988,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,282db4508304,表达爱意或思念的私人情话，属于个人对话
uci_00989,"Yun ah.the ubi one say if ¨¹ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.¨¨n",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a1aebe33ca8b,简短日常回复，属于个人对话片段
uci_00990,Ugh. Gotta drive back to sd from la. My butt is sore.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4428d51101cf,关于出行安排的个人对话
uci_00991,26th OF JULY,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d8e1a47b060f,无法归入四类的私人消息或闲聊内容
uci_00992,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,eee3523ded7e,关于出行安排的个人对话
uci_00993,Up to ¨¹... ¨¹ wan come then come lor... But i din c any stripes skirt...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1a523aab3650,简短日常回复，属于个人对话片段
uci_00994,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b69e6831a29a,表达爱意或思念的私人情话，属于个人对话
uci_00995,"I can't, I don't have her number!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1b2915990fac,无法归入四类的私人消息或闲聊内容
uci_00996,Change again... It's e one next to escalator...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ee9fe45e182c,无法归入四类的私人消息或闲聊内容
uci_00997,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c81e5eb8f67b,简短日常回复，属于个人对话片段
