id,text,language,source,prior_label,suggested_label,suggest_reason,label,annotator,template_group,notes,pack_role
id_ss_00228,Ur cash-balance saat ini 500 pound - untuk memaksimalkan ur cash-in sekarang mengirim GO ke 86688 hanya 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,69f91dc9c9b8,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00229,Cardiff masih di sini dan masih dingin! saya duduk di radiator!,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,f7d6a6af2dcc,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00230,PRIVATE! 2003 Akuntansi Anda untuk 078,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,c9fe5ca76095,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00233,Hey sathya sampai sekarang kita dint bertemu tidak satu kali kemudian bagaimana saya bisa melihat situasi sathya.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,ea077f670cf7,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00237,Semua yang terbaik 4 jam memandu tmr :-),id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,a485c79424e2,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00239,Aku tidak di rumah saat ini...,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,d03f5acd84a3,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00240,Nikmati jamster video sound gold club dengan kredit Anda untuk 2 video baru+2 logo+musicnews! dapatkan lebih banyak kesenangan dari jamster.co.uk! 16+hanya Bantuan? hubungi: 09701213186,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,83b902e50231,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00242,"25Ketahuilah, sesungguhnya aku akan",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,012c9abca498,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00243,Bercanda dengan serius saya katakan,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,d2221e15a732,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00245,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt pada kontrak Orange. Hubungi MobileUpd8 di 08000839402 atau hubungi 2optout,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,c546782fcc08,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00246,"Setelah pekerjaan saya ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, tidak ada tempat lain untuk pergi liao...",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,56b2f1ee263d,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00247,Apakah jalan di mana akhir perpustakaan berjalan?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,bae69ed58167,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00248,Aku tidak bisa menggambarkan betapa beruntungmu bahwa aku benar-benar bangun di tengah hari.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,a0e26faf7f72,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00249,Seseorang telah menghubungkan layanan kencan kami dan memasukkan telepon Anda karena mereka mengagumi Anda!Untuk mengetahui siapa yang dipanggil dari landline 09111030116.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,add7d021ee19,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00250,"SMS. ac Blind Date 4U!: Rodds1 adalah 21/m dari Aberdeen, Inggris. cek Dia keluar http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,5d2a51f99d7a,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00251,"Honey Boo, aku merindukanmu.",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,64a6bcee4fa6,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00252,Jadi apa yang telah Anda rancang untuk anak Anda Valentine? saya adalah anak Anda Valentine bukan saya?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,88662d99f5e3,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00253,Saya pikir itu semua masih dalam mobil saya,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,f9c12de77cfe,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00254,100 layanan kencan cal;l 09064012103 kotak334sk38ch,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,0f3b2be3d69f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00255,Misteri diselesaikan! baru saja membuka email saya dan dia mengirimkan saya satu lagi batch!,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,a0afa6637184,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00257,"Hanya mendapat bagian Nottingham - 3 jam 63miles. hal yang baik saya cinta suami saya begitu banyak, tetapi hanya melakukan 40mph.",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,96097d79d40f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00259,Anda memiliki 1 pesan baru. silakan hubungi 08712400200.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,2579b0dfb270,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00261,Ini hanya lebih dari seminggu sejak kami pecah dan sudah otak kami akan mush!,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,c03d284c24f4,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00263,"Dear,shall mail tonite.busy di jalanan,shall update anda tonite.things sedang melihat ok.varunnathu edukkukayee raksha ollu.tetapi yang baik dalam arti nyata.",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,ad7b50f1d6a2,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00264,Saya melihat huruf B di mobil saya.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,3364669f95b5,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00266,Terima kasih banyak untuk keinginan Anda untuk ulang tahun saya. terima kasih banyak untuk membuat ulang tahun saya benar-benar mengingati.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,18ecb1853f4f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00267,"Fyi Saya mengambil mandi cepat, berada di epsilon dalam seperti &lt;#&gt; min",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,c3c1ab11092b,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00269,"Hanya mendapatkan pesan ini, tidak mengabaikan Anda.Ya, saya.",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,2cccbbe859a5,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00270,Saya tahu tapi Anda perlu mendapatkan hotel sekarang. saya baru saja mendapatkan jemputan saya tapi saya harus minta maaf. Cali sangat manis bagi saya untuk datang ke majlis pernikahan beberapa blok Inggris,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,2e722f61ac3a,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00271,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a no? Darren adalah wif mereka sekarang...,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,7113b8f51609,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00272,<Dialihkan dari 21870000>Hi - ini adalah peringatan SMS Mailbox Anda. Anda memiliki 40 pertandingan. silakan hubungi kembali di 09056242159 untuk mendapatkan pesan dan pertandingan cc100p/min,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,25dfe01b0d80,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00273,Saya harus mengikuti peperiksaan pada tanggal 3 Maret.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,ad229ac44e18,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00275,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a topoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,e19ce3ffdd65,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00279,"E, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> lembu bout u shexy? Pete Xx",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,b398771dc1c3,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00280,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR game settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,183f1700d6c6,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00281,Perjalanan yang aman.Jangan panik menyerah semua.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,a1edd44347d6,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00282,Ringtone Club: Dapatkan chart single Inggris di ponsel Anda setiap minggu dan pilih apa pun ringtone berkualitas tinggi!,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,8cb2e2c9445f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00284,"Apakah Anda menyadari bahwa dalam sekitar 40 tahun, kita akan memiliki ribuan wanita tua yang berlari dengan tato?",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,c4c3ca944875,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00285,Double mins & txts Anda pada Orange atau 1/2 harga linerental - Motorola dan SonyEricsson dengan B/Doth FREE-Nokia FREE Call MobileUpd8 pada 08000839402 atau2optout/HV9D,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,d7baa8859890,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00286,<Dialihkan dari 448712404000>Sila hubungi 08712404000 segera karena ada pesan mendesak yang menanti Anda.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,353a211b57e1,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00287,Haha mayb u're rite... U kenal saya dengan baik. Da perasaan menyukai seseorang adalah gd lor. U lebih cepat pergi mencari satu kemudian semua gals di grup kami terikat liao.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,ffcd685beb25,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00288,"Maafkan saya, saya berada di tempat makan.",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,889a61aa3fc1,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00289,"Jangan khawatir, mudah sekali memiliki bahan-bahan!",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,bfe02b134d86,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00290,Pergi ke latihan lor... Muz kehilangan dan lemak...,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,cd5dac44d8f1,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00291,Saya merasa begitu bodoh karena v cam sedang bekerja.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,6632491f7419,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00292,"Selamat Datang! 4* Anda Costa Del Sol Percutian atau £ 5.000 menunggu koleksi. Hubungi 09050090044 Sekarang keClaim. SAE, TCs, POBox334, Stockport, SK38xh, Harga £ 1.50/pm, Max10mins",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,f713c5e57be4,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00294,ID pengguna unik Anda adalah 1172. untuk penghapusan menghantar STOP ke 87239 layanan pelanggan 08708034412,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,0e0e702f253f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00295,* PERCUMA* POLYPHONIC RINGTONE TEXT SUPER untuk 87131 untuk mendapatkan PERCUMA POLY TONE minggu ini sekarang! 16 SN PoBox202 NR31 7ZS langganan 450pw,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,6b28583dbcac,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00296,Anda memiliki 1 pesan baru. hubungi 0207-083-6089,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,8b840ba7a11c,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00297,Apakah Anda cukup unik? ketahui dari 30 Agustus. www.areyouunique.co.uk,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,7a240ee0e71e,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00298,"URGENT!: Nomor ponsel Anda telah dianugerahkan Bonus Caller Prize £2,000 pada 02/09/03! ini adalah percobaan kedua kami untuk menghubungi Anda! panggilan 0871-872-9755 BOX95QU",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,cfaff5f98ece,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00299,Berbincang dengan ibumu ya?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,36e3c49ccb4f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00300,Apa???Hello wats berbicara alamat email?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,23ca78de017d,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00303,"Urgent -call 09066649731fr Landline. komplimentary 4* Ibiza Holiday atau £10,000 tunai menunggu koleksi SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,fad9423ff799,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00304,Urgent! silakan hubungi 09061743810 dari landline. ABTA komplimentary 4* Tenerife Holiday atau #5000 tunai menunggu koleksi SAE T&Cs Box 326 CW25WX 150 ppm,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,118d9e29073f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00305,Sama seperti kalis dismissial dalam ujian kedua:-).,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,253d7d15c0f3,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00306,"Setelah seorang nelayan bangun awal di d mrng. itu sangat gelap. dia menunggu sebentar &amp; menemukan tas penuh dari batu. dia strtd throwin thm in2 d laut 2 waktu berlalu. akhirnya dia memiliki jus 1 batu, matahari naik &amp; dia menemukan tht yang r nt batu, itu adalah berlian. moral:""Jangan bangun awal di d mrng'' Malam yang baik",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,f0b951b99265,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00307,Datang ke sekolah kedokteran pada pukul 7 petang.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,0ca8817ac512,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00309,Saya benar-benar hanya menghisap tikus saya 2 malam apa tentang 2MORO,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,c988a3a9c867,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00310,Susu selesai mandi.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,24de2315012e,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00312,"Esok yang indah tidak pernah datang..Ketika ia datang, ia sudah hari ini..Dalam pencarian esok yang indah jangan buang hari ini yang indah..",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,d593da72a25f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00313,Dia marah pada saya mengapa Anda memberitahu Abi.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,92f49279fed4,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00314,wamma mendapatkan laid?want real doggin lokasi dikirim langsung ke ponsel Anda? bergabung dengan jaringan anjing terbesar di Inggris. txt anjing ke 69696 sekarang!nyt. ec2a. 3lp £ 1.50/msg.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,aa52a60b1ef0,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00315,LORD OF THE RINGS:RETURN OF THE KING di toko NOW!REPLY LOTR pada 2 Juni 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,e349cbb30550,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00316,Kami berada di sisi yang berlawanan dari mana kami melemparkan Anda,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,343458b5404b,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00317,Hi. Happy New Year. saya tidak bermaksud untuk mengganggu tetapi dapat anda pls biarkan saya tahu berapa banyak tuisyen yang anda bayar semester lalu dan berapa banyak semester ini adalah. terima kasih,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,31552e7c045a,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00318,"Haha, teman saya tyler secara harfiah hanya bertanya apakah Anda bisa mendapatkan dia sebuah dubsack",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,c5dbf13559bf,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00319,"Free Msg: mendapatkan Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE hanya jawab GO ke pesan ini sekarang!",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,0547bb7d8e6b,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00320,"Aku berada di dalam bus, aku mencintaimu",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,7c080087c664,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00321,Jadi tidak ada pesan. ada makanan?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,53bf84388ca1,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00325,Unni terima kasih sayang untuk pengisian..Rakhesh,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,a492d1c9890f,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00326,"Aiyo... pelajarannya begitu awal... aku masih tidur, haha... Okie, u go home liao den confirm w me lor...",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,8b04e153db4c,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00329,S...i hanya akan mengambil pemain mokka :),id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,e547f2ad884a,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00330,85233 PERCUMA>Ringtone!Jawab REAL,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,dc9fa4cde7cb,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00331,Pertanyaan berikutnya adalah: Siapa yang menyanyikan 'Uptown Girl' di tahun 80-an ? 2 jawaban txt ur ANSWER ke 83600.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,80d5332c52ab,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00332,penggemar olahraga - dapatkan berita olahraga terbaru str* 2 jam mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norma 4txt/120p,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,a3f940bdc77c,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00333,"Hanya mendapatkan sedikit uang gas, ada kesempatan Anda dan geng ingin pergi ke petualangan alam yang hebat?",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,913e449358df,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00334,Anda memiliki 1 email baru. silakan hubungi 08719181513.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,cd7c9227a8d1,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00335,Jadi tidak perlu memberitahu saya apa pun saya akan tidur malam yang baik,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,cfc52fc8c060,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00336,K.K. Bulan ini kues ulang tahun tahu?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,b4f271ec47ea,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00339,Silahkan hubungi 08712402972 segera karena ada pesan mendesak yang menanti Anda,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,485ac4465521,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00340,Apakah kamu tidak mengingat perdagangan lama itu?,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,58bd7f0d1f70,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
id_ss_00343,Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 ke 87077 Yahoo! POBox36504W45WQ TxtNO 4 tidak ada iklan 150p.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,id_nr_open,,,0aa7e5ffda53,ID gap fill from NEEDS_REVIEW. Fill label; keep NEEDS_REVIEW if unsure.,id_gap_fill
